"1st and 2nd Most Searched Democratic Presidential Candidates from June 1, 2015 - Oct 11, 2015",,,,
FIPS,1st,2nd,State,CountyName
45027,Hillary Clinton,Bernie Sanders,South Carolina,Clarendon
45029,Hillary Clinton,Bernie Sanders,South Carolina,Colleton
45031,Bernie Sanders,Hillary Clinton,South Carolina,Darlington
45033,Bernie Sanders,Hillary Clinton,South Carolina,Dillon
45035,Bernie Sanders,Hillary Clinton,South Carolina,Dorchester
45037,Hillary Clinton,Bernie Sanders,South Carolina,Edgefield
45039,Hillary Clinton,Bernie Sanders,South Carolina,Fairfield
45041,Hillary Clinton,Bernie Sanders,South Carolina,Florence
45043,Hillary Clinton,Bernie Sanders,South Carolina,Georgetown
45045,Bernie Sanders,Hillary Clinton,South Carolina,Greenville
45047,Hillary Clinton,Bernie Sanders,South Carolina,Greenwood
45049,Hillary Clinton,Bernie Sanders,South Carolina,Hampton
45051,Hillary Clinton,Bernie Sanders,South Carolina,Horry
45053,Bernie Sanders,Hillary Clinton,South Carolina,Jasper
45055,Bernie Sanders,Hillary Clinton,South Carolina,Kershaw
45057,Hillary Clinton,Bernie Sanders,South Carolina,Lancaster
45059,Bernie Sanders,Hillary Clinton,South Carolina,Laurens
45063,Hillary Clinton,Bernie Sanders,South Carolina,Lexington
45065,Hillary Clinton,Bernie Sanders,South Carolina,McCormick
45067,Bernie Sanders,Hillary Clinton,South Carolina,Marion
45069,Hillary Clinton,Bernie Sanders,South Carolina,Marlboro
45071,Hillary Clinton,Bernie Sanders,South Carolina,Newberry
45073,Bernie Sanders,Hillary Clinton,South Carolina,Oconee
45075,Hillary Clinton,Bernie Sanders,South Carolina,Orangeburg
45077,Bernie Sanders,Hillary Clinton,South Carolina,Pickens
45079,Bernie Sanders,Hillary Clinton,South Carolina,Richland
45081,Bernie Sanders,Hillary Clinton,South Carolina,Saluda
45083,Hillary Clinton,Bernie Sanders,South Carolina,Spartanburg
45085,Hillary Clinton,Bernie Sanders,South Carolina,Sumter
45087,Hillary Clinton,Bernie Sanders,South Carolina,Union
45089,Hillary Clinton,Bernie Sanders,South Carolina,Williamsburg
45091,Bernie Sanders,Hillary Clinton,South Carolina,York
46003,Bernie Sanders,Hillary Clinton,South Dakota,Aurora
46005,Hillary Clinton,Bernie Sanders,South Dakota,Beadle
46007,Bernie Sanders,Hillary Clinton,South Dakota,Bennett
46009,Hillary Clinton,Bernie Sanders,South Dakota,Bon Homme
46011,Bernie Sanders,Hillary Clinton,South Dakota,Brookings
46013,Hillary Clinton,Bernie Sanders,South Dakota,Brown
46015,Bernie Sanders,Hillary Clinton,South Dakota,Brule
46017,Bernie Sanders,No Data,South Dakota,Buffalo
46019,Hillary Clinton,Bernie Sanders,South Dakota,Butte
46021,Bernie Sanders,No Data,South Dakota,Campbell
46023,Hillary Clinton,Bernie Sanders,South Dakota,Charles Mix
46027,Bernie Sanders,Hillary Clinton,South Dakota,Clay
46029,Hillary Clinton,Bernie Sanders,South Dakota,Codington
46031,Bernie Sanders,Hillary Clinton,South Dakota,Corson
46033,Hillary Clinton,Bernie Sanders,South Dakota,Custer
46035,Bernie Sanders,Hillary Clinton,South Dakota,Davison
46039,Bernie Sanders,Hillary Clinton,South Dakota,Deuel
46041,Hillary Clinton,Bernie Sanders,South Dakota,Dewey
46043,Hillary Clinton,No Data,South Dakota,Douglas
46047,Bernie Sanders,Hillary Clinton,South Dakota,Fall River
46049,Hillary Clinton,No Data,South Dakota,Faulk
46051,Bernie Sanders,Hillary Clinton,South Dakota,Grant
46053,Bernie Sanders,Hillary Clinton,South Dakota,Gregory
46057,Hillary Clinton,Bernie Sanders,South Dakota,Hamlin
46059,Hillary Clinton,Bernie Sanders,South Dakota,Hand
46067,Bernie Sanders,Hillary Clinton,South Dakota,Hutchinson
46069,Hillary Clinton,Bernie Sanders,South Dakota,Hyde
46071,Bernie Sanders,Hillary Clinton,South Dakota,Jackson
46073,Hillary Clinton,No Data,South Dakota,Jerauld
46075,Bernie Sanders,Hillary Clinton,South Dakota,Jones
46077,Hillary Clinton,Bernie Sanders,South Dakota,Kingsbury
46079,Bernie Sanders,Hillary Clinton,South Dakota,Lake
46081,Hillary Clinton,Bernie Sanders,South Dakota,Lawrence
46083,Bernie Sanders,Hillary Clinton,South Dakota,Lincoln
46085,Hillary Clinton,Bernie Sanders,South Dakota,Lyman
46087,Hillary Clinton,Bernie Sanders,South Dakota,McCook
46089,Hillary Clinton,Bernie Sanders,South Dakota,McPherson
46093,Hillary Clinton,Bernie Sanders,South Dakota,Meade
46097,Hillary Clinton,Bernie Sanders,South Dakota,Miner
46099,Bernie Sanders,Hillary Clinton,South Dakota,Minnehaha
46101,Hillary Clinton,Bernie Sanders,South Dakota,Moody
46103,Hillary Clinton,Bernie Sanders,South Dakota,Pennington
46105,Hillary Clinton,Bernie Sanders,South Dakota,Perkins
46107,Hillary Clinton,Bernie Sanders,South Dakota,Potter
46109,Bernie Sanders,Hillary Clinton,South Dakota,Roberts
46111,Hillary Clinton,Bernie Sanders,South Dakota,Sanborn
46113,Bernie Sanders,Hillary Clinton,South Dakota,Shannon
46115,Hillary Clinton,Bernie Sanders,South Dakota,Spink
46119,Hillary Clinton,Bernie Sanders,South Dakota,Sully
46121,Hillary Clinton,Bernie Sanders,South Dakota,Todd
46123,Hillary Clinton,Bernie Sanders,South Dakota,Tripp
46125,Hillary Clinton,Bernie Sanders,South Dakota,Turner
46127,Bernie Sanders,Hillary Clinton,South Dakota,Union
46129,Hillary Clinton,Bernie Sanders,South Dakota,Walworth
46135,Bernie Sanders,Hillary Clinton,South Dakota,Yankton
47001,Hillary Clinton,Bernie Sanders,Tennessee,Anderson
47003,Hillary Clinton,Bernie Sanders,Tennessee,Bedford
47005,Hillary Clinton,Bernie Sanders,Tennessee,Benton
47009,Hillary Clinton,Bernie Sanders,Tennessee,Blount
47011,Bernie Sanders,Hillary Clinton,Tennessee,Bradley
47013,Hillary Clinton,Bernie Sanders,Tennessee,Campbell
47015,Bernie Sanders,Hillary Clinton,Tennessee,Cannon
47017,Bernie Sanders,Hillary Clinton,Tennessee,Carroll
47019,Hillary Clinton,Bernie Sanders,Tennessee,Carter
47021,Hillary Clinton,Bernie Sanders,Tennessee,Cheatham
47023,Hillary Clinton,Bernie Sanders,Tennessee,Chester
47025,Hillary Clinton,Bernie Sanders,Tennessee,Claiborne
47027,Bernie Sanders,Hillary Clinton,Tennessee,Clay
47029,Hillary Clinton,Bernie Sanders,Tennessee,Cocke
47031,Bernie Sanders,Hillary Clinton,Tennessee,Coffee
47033,Hillary Clinton,Bernie Sanders,Tennessee,Crockett
47035,Bernie Sanders,Hillary Clinton,Tennessee,Cumberland
47037,Bernie Sanders,Hillary Clinton,Tennessee,Davidson
47039,Hillary Clinton,Bernie Sanders,Tennessee,Decatur
47041,Bernie Sanders,Hillary Clinton,Tennessee,Dekalb
47043,Hillary Clinton,No Data,Tennessee,Dickson
47045,Hillary Clinton,Bernie Sanders,Tennessee,Dyer
47047,Bernie Sanders,Hillary Clinton,Tennessee,Fayette
47051,Hillary Clinton,Bernie Sanders,Tennessee,Franklin
47053,Bernie Sanders,Hillary Clinton,Tennessee,Gibson
47055,Bernie Sanders,Hillary Clinton,Tennessee,Giles
47057,Bernie Sanders,Hillary Clinton,Tennessee,Grainger
47059,Bernie Sanders,Hillary Clinton,Tennessee,Greene
47061,Hillary Clinton,Bernie Sanders,Tennessee,Grundy
47063,Bernie Sanders,Hillary Clinton,Tennessee,Hamblen
47065,Bernie Sanders,Hillary Clinton,Tennessee,Hamilton
47067,Bernie Sanders,Hillary Clinton,Tennessee,Hancock
47069,Bernie Sanders,Hillary Clinton,Tennessee,Hardeman
47071,Hillary Clinton,Bernie Sanders,Tennessee,Hardin
47073,Bernie Sanders,Hillary Clinton,Tennessee,Hawkins
47075,Hillary Clinton,Bernie Sanders,Tennessee,Haywood
47077,Hillary Clinton,Bernie Sanders,Tennessee,Henderson
47079,Hillary Clinton,Bernie Sanders,Tennessee,Henry
47081,Hillary Clinton,Bernie Sanders,Tennessee,Hickman
47083,Hillary Clinton,Bernie Sanders,Tennessee,Houston
47085,Bernie Sanders,Hillary Clinton,Tennessee,Humphreys
47087,Hillary Clinton,Bernie Sanders,Tennessee,Jackson
47089,Bernie Sanders,Hillary Clinton,Tennessee,Jefferson
47091,Hillary Clinton,Bernie Sanders,Tennessee,Johnson
47093,Bernie Sanders,Hillary Clinton,Tennessee,Knox
47095,Bernie Sanders,No Data,Tennessee,Lake
47097,Hillary Clinton,Bernie Sanders,Tennessee,Lauderdale
47099,Bernie Sanders,Hillary Clinton,Tennessee,Lawrence
47101,Hillary Clinton,Bernie Sanders,Tennessee,Lewis
47103,Hillary Clinton,Bernie Sanders,Tennessee,Lincoln
47105,Hillary Clinton,Bernie Sanders,Tennessee,Loudon
47107,Hillary Clinton,Bernie Sanders,Tennessee,McMinn
47109,Bernie Sanders,Hillary Clinton,Tennessee,McNairy
47111,Bernie Sanders,Hillary Clinton,Tennessee,Macon
47115,Hillary Clinton,Bernie Sanders,Tennessee,Marion
47117,Bernie Sanders,Hillary Clinton,Tennessee,Marshall
47119,Hillary Clinton,Bernie Sanders,Tennessee,Maury
47121,Bernie Sanders,Hillary Clinton,Tennessee,Meigs
47123,Hillary Clinton,Bernie Sanders,Tennessee,Monroe
47125,Bernie Sanders,Hillary Clinton,Tennessee,Montgomery
47127,Hillary Clinton,Bernie Sanders,Tennessee,Moore
47129,Hillary Clinton,Bernie Sanders,Tennessee,Morgan
47131,Bernie Sanders,Hillary Clinton,Tennessee,Obion
47133,Bernie Sanders,Hillary Clinton,Tennessee,Overton
47135,Bernie Sanders,Hillary Clinton,Tennessee,Perry
47139,Hillary Clinton,Bernie Sanders,Tennessee,Polk
47141,Hillary Clinton,Bernie Sanders,Tennessee,Putnam
47143,Bernie Sanders,Hillary Clinton,Tennessee,Rhea
47145,Hillary Clinton,Bernie Sanders,Tennessee,Roane
47147,Bernie Sanders,Hillary Clinton,Tennessee,Robertson
47149,Bernie Sanders,Hillary Clinton,Tennessee,Rutherford
47151,Hillary Clinton,Bernie Sanders,Tennessee,Scott
47153,Hillary Clinton,Bernie Sanders,Tennessee,Sequatchie
47155,Bernie Sanders,Hillary Clinton,Tennessee,Sevier
47157,Hillary Clinton,Bernie Sanders,Tennessee,Shelby
47159,Hillary Clinton,Bernie Sanders,Tennessee,Smith
47161,Bernie Sanders,Hillary Clinton,Tennessee,Stewart
47163,Jim Webb,Hillary Clinton,Tennessee,Sullivan
47165,Bernie Sanders,Hillary Clinton,Tennessee,Sumner
47167,Bernie Sanders,Hillary Clinton,Tennessee,Tipton
47169,Bernie Sanders,Hillary Clinton,Tennessee,Trousdale
47171,Bernie Sanders,Hillary Clinton,Tennessee,Unicoi
47173,Hillary Clinton,Bernie Sanders,Tennessee,Union
47175,Hillary Clinton,Bernie Sanders,Tennessee,Van Buren
47177,Hillary Clinton,Bernie Sanders,Tennessee,Warren
47179,Hillary Clinton,Bernie Sanders,Tennessee,Washington
47181,Bernie Sanders,Hillary Clinton,Tennessee,Wayne
47183,Bernie Sanders,Hillary Clinton,Tennessee,Weakley
47185,Hillary Clinton,Bernie Sanders,Tennessee,White
47187,Bernie Sanders,Hillary Clinton,Tennessee,Williamson
47189,Hillary Clinton,Bernie Sanders,Tennessee,Wilson
48001,Bernie Sanders,Hillary Clinton,Texas,Anderson
48003,Hillary Clinton,Bernie Sanders,Texas,Andrews
48005,Hillary Clinton,Bernie Sanders,Texas,Angelina
48007,Hillary Clinton,Bernie Sanders,Texas,Aransas
48009,Hillary Clinton,Bernie Sanders,Texas,Archer
48011,Bernie Sanders,No Data,Texas,Armstrong
48013,Hillary Clinton,Bernie Sanders,Texas,Atascosa
48015,Hillary Clinton,Bernie Sanders,Texas,Austin
48017,Hillary Clinton,Bernie Sanders,Texas,Bailey
48019,Bernie Sanders,Hillary Clinton,Texas,Bandera
48021,Bernie Sanders,Hillary Clinton,Texas,Bastrop
48023,Hillary Clinton,Bernie Sanders,Texas,Baylor
48025,Hillary Clinton,Bernie Sanders,Texas,Bee
48027,Hillary Clinton,Bernie Sanders,Texas,Bell
48029,Hillary Clinton,Bernie Sanders,Texas,Bexar
48031,Hillary Clinton,Bernie Sanders,Texas,Blanco
48033,Hillary Clinton,Bernie Sanders,Texas,Borden
48035,Hillary Clinton,Bernie Sanders,Texas,Bosque
48037,Hillary Clinton,Bernie Sanders,Texas,Bowie
48039,Hillary Clinton,Bernie Sanders,Texas,Brazoria
48041,Bernie Sanders,Hillary Clinton,Texas,Brazos
48043,Bernie Sanders,Hillary Clinton,Texas,Brewster
48045,Hillary Clinton,Bernie Sanders,Texas,Briscoe
48047,Hillary Clinton,Bernie Sanders,Texas,Brooks
48049,Hillary Clinton,Bernie Sanders,Texas,Brown
48051,Hillary Clinton,Bernie Sanders,Texas,Burleson
48053,Hillary Clinton,Bernie Sanders,Texas,Burnet
48055,Hillary Clinton,Bernie Sanders,Texas,Caldwell
48057,Bernie Sanders,Hillary Clinton,Texas,Calhoun
48059,Bernie Sanders,Hillary Clinton,Texas,Callahan
48061,Hillary Clinton,Bernie Sanders,Texas,Cameron
48063,Hillary Clinton,Bernie Sanders,Texas,Camp
48065,Bernie Sanders,Hillary Clinton,Texas,Carson
48067,Hillary Clinton,Bernie Sanders,Texas,Cass
48069,Bernie Sanders,Hillary Clinton,Texas,Castro
48071,Bernie Sanders,Hillary Clinton,Texas,Chambers
48073,Hillary Clinton,Bernie Sanders,Texas,Cherokee
48075,Bernie Sanders,Hillary Clinton,Texas,Childress
48077,Bernie Sanders,Hillary Clinton,Texas,Clay
48081,Bernie Sanders,Hillary Clinton,Texas,Coke
48083,Hillary Clinton,Bernie Sanders,Texas,Coleman
48085,Hillary Clinton,Bernie Sanders,Texas,Collin
48087,Bernie Sanders,Hillary Clinton,Texas,Collingsworth
48089,Bernie Sanders,Hillary Clinton,Texas,Colorado
48091,Hillary Clinton,Bernie Sanders,Texas,Comal
48093,Hillary Clinton,Bernie Sanders,Texas,Comanche
48095,Hillary Clinton,Jim Webb,Texas,Concho
48097,Bernie Sanders,Hillary Clinton,Texas,Cooke
48107,Hillary Clinton,No Data,Texas,Crosby
48109,Hillary Clinton,No Data,Texas,Culberson
48111,Hillary Clinton,Bernie Sanders,Texas,Dallam
48113,Hillary Clinton,Bernie Sanders,Texas,Dallas
48115,Hillary Clinton,Bernie Sanders,Texas,Dawson
48117,Hillary Clinton,Bernie Sanders,Texas,Deaf Smith
48121,Hillary Clinton,Bernie Sanders,Texas,Denton
48123,Hillary Clinton,Bernie Sanders,Texas,De Witt
48125,Hillary Clinton,Bernie Sanders,Texas,Dickens
48127,Hillary Clinton,Bernie Sanders,Texas,Dimmit
48129,Bernie Sanders,No Data,Texas,Donley
48133,Hillary Clinton,Bernie Sanders,Texas,Eastland
48135,Hillary Clinton,Bernie Sanders,Texas,Ector
48137,Hillary Clinton,No Data,Texas,Edwards
48139,Hillary Clinton,Bernie Sanders,Texas,Ellis
48141,Hillary Clinton,Bernie Sanders,Texas,El Paso
48143,Hillary Clinton,Bernie Sanders,Texas,Erath
48145,Hillary Clinton,Bernie Sanders,Texas,Falls
48147,Hillary Clinton,Bernie Sanders,Texas,Fannin
48149,Hillary Clinton,Bernie Sanders,Texas,Fayette
48151,Hillary Clinton,No Data,Texas,Fisher
48153,Bernie Sanders,Hillary Clinton,Texas,Floyd
48155,Bernie Sanders,Hillary Clinton,Texas,Foard
48157,Hillary Clinton,Bernie Sanders,Texas,Fort Bend
48159,Hillary Clinton,Bernie Sanders,Texas,Franklin
48161,Hillary Clinton,Bernie Sanders,Texas,Freestone
48163,Bernie Sanders,Hillary Clinton,Texas,Frio
48165,Hillary Clinton,Bernie Sanders,Texas,Gaines
48167,Hillary Clinton,Bernie Sanders,Texas,Galveston
48169,Hillary Clinton,No Data,Texas,Garza
48171,Hillary Clinton,Bernie Sanders,Texas,Gillespie
48173,Hillary Clinton,Bernie Sanders,Texas,Glasscock
48175,Bernie Sanders,Hillary Clinton,Texas,Goliad
48177,Hillary Clinton,Bernie Sanders,Texas,Gonzales
48179,Bernie Sanders,Hillary Clinton,Texas,Gray
48181,Bernie Sanders,Hillary Clinton,Texas,Grayson
48183,Hillary Clinton,Bernie Sanders,Texas,Gregg
48185,Hillary Clinton,Bernie Sanders,Texas,Grimes
48187,Hillary Clinton,Bernie Sanders,Texas,Guadalupe
48189,Hillary Clinton,Bernie Sanders,Texas,Hale
48191,Bernie Sanders,No Data,Texas,Hall
48193,Hillary Clinton,No Data,Texas,Hamilton
48195,Hillary Clinton,Bernie Sanders,Texas,Hansford
48197,Hillary Clinton,No Data,Texas,Hardeman
48199,Hillary Clinton,Bernie Sanders,Texas,Hardin
48201,Hillary Clinton,Bernie Sanders,Texas,Harris
48203,Hillary Clinton,Bernie Sanders,Texas,Harrison
48207,Hillary Clinton,Bernie Sanders,Texas,Haskell
48209,Bernie Sanders,Hillary Clinton,Texas,Hays
48211,Bernie Sanders,Hillary Clinton,Texas,Hemphill
48213,Bernie Sanders,Hillary Clinton,Texas,Henderson
48215,Hillary Clinton,Bernie Sanders,Texas,Hidalgo
48217,Bernie Sanders,Hillary Clinton,Texas,Hill
48219,Hillary Clinton,Bernie Sanders,Texas,Hockley
48221,Hillary Clinton,Bernie Sanders,Texas,Hood
48223,Bernie Sanders,Hillary Clinton,Texas,Hopkins
48225,Hillary Clinton,Bernie Sanders,Texas,Houston
48227,Hillary Clinton,Bernie Sanders,Texas,Howard
48231,Bernie Sanders,Hillary Clinton,Texas,Hunt
48233,Hillary Clinton,Bernie Sanders,Texas,Hutchinson
48237,Hillary Clinton,Bernie Sanders,Texas,Jack
48239,Hillary Clinton,Bernie Sanders,Texas,Jackson
48241,Hillary Clinton,Bernie Sanders,Texas,Jasper
48245,Hillary Clinton,Bernie Sanders,Texas,Jefferson
48249,Hillary Clinton,Bernie Sanders,Texas,Jim Wells
48251,Hillary Clinton,Bernie Sanders,Texas,Johnson
48253,Bernie Sanders,Hillary Clinton,Texas,Jones
48255,Hillary Clinton,Bernie Sanders,Texas,Karnes
48257,Bernie Sanders,Hillary Clinton,Texas,Kaufman
48259,Hillary Clinton,Bernie Sanders,Texas,Kendall
48263,Hillary Clinton,No Data,Texas,Kent
48265,Bernie Sanders,Hillary Clinton,Texas,Kerr
48267,Hillary Clinton,Bernie Sanders,Texas,Kimble
48271,Hillary Clinton,Bernie Sanders,Texas,Kinney
48273,Hillary Clinton,Bernie Sanders,Texas,Kleberg
48275,Hillary Clinton,Bernie Sanders,Texas,Knox
48277,Bernie Sanders,Hillary Clinton,Texas,Lamar
48279,Hillary Clinton,Bernie Sanders,Texas,Lamb
48281,Bernie Sanders,Hillary Clinton,Texas,Lampasas
48283,Bernie Sanders,Hillary Clinton,Texas,La Salle
48285,Hillary Clinton,Bernie Sanders,Texas,Lavaca
48287,Bernie Sanders,Hillary Clinton,Texas,Lee
48289,Hillary Clinton,Bernie Sanders,Texas,Leon
48291,Hillary Clinton,Bernie Sanders,Texas,Liberty
48293,Hillary Clinton,Bernie Sanders,Texas,Limestone
48295,Bernie Sanders,Hillary Clinton,Texas,Lipscomb
48297,Hillary Clinton,Bernie Sanders,Texas,Live Oak
48299,Hillary Clinton,Bernie Sanders,Texas,Llano
48303,Bernie Sanders,Hillary Clinton,Texas,Lubbock
48305,Hillary Clinton,Bernie Sanders,Texas,Lynn
48307,Hillary Clinton,Bernie Sanders,Texas,McCulloch
48309,Hillary Clinton,Bernie Sanders,Texas,McLennan
48313,Bernie Sanders,Hillary Clinton,Texas,Madison
48317,Hillary Clinton,Bernie Sanders,Texas,Martin
48319,Hillary Clinton,Bernie Sanders,Texas,Mason
48321,Bernie Sanders,Hillary Clinton,Texas,Matagorda
48323,Bernie Sanders,Hillary Clinton,Texas,Maverick
48325,Hillary Clinton,Bernie Sanders,Texas,Medina
48327,Hillary Clinton,No Data,Texas,Menard
48329,Hillary Clinton,Bernie Sanders,Texas,Midland
48331,Hillary Clinton,Bernie Sanders,Texas,Milam
48333,Hillary Clinton,Bernie Sanders,Texas,Mills
48335,Hillary Clinton,Bernie Sanders,Texas,Mitchell
48337,Hillary Clinton,Bernie Sanders,Texas,Montague
48339,Hillary Clinton,Bernie Sanders,Texas,Montgomery
48341,Hillary Clinton,Bernie Sanders,Texas,Moore
48343,Hillary Clinton,Bernie Sanders,Texas,Morris
48347,Hillary Clinton,Bernie Sanders,Texas,Nacogdoches
48349,Hillary Clinton,Bernie Sanders,Texas,Navarro
48351,Bernie Sanders,No Data,Texas,Newton
48353,Bernie Sanders,Hillary Clinton,Texas,Nolan
48355,Hillary Clinton,Bernie Sanders,Texas,Nueces
48357,Hillary Clinton,Bernie Sanders,Texas,Ochiltree
48359,Bernie Sanders,No Data,Texas,Oldham
48361,Hillary Clinton,Bernie Sanders,Texas,Orange
48363,Hillary Clinton,Bernie Sanders,Texas,Palo Pinto
48365,Hillary Clinton,Bernie Sanders,Texas,Panola
48367,Hillary Clinton,Bernie Sanders,Texas,Parker
48369,Hillary Clinton,Bernie Sanders,Texas,Parmer
48371,Hillary Clinton,Bernie Sanders,Texas,Pecos
48373,Hillary Clinton,Bernie Sanders,Texas,Polk
48375,Hillary Clinton,Bernie Sanders,Texas,Potter
48377,Bernie Sanders,Hillary Clinton,Texas,Presidio
48379,Hillary Clinton,Bernie Sanders,Texas,Rains
48381,Bernie Sanders,Hillary Clinton,Texas,Randall
48383,Hillary Clinton,Bernie Sanders,Texas,Reagan
48385,Hillary Clinton,Bernie Sanders,Texas,Real
48387,Hillary Clinton,Bernie Sanders,Texas,Red River
48389,Hillary Clinton,Bernie Sanders,Texas,Reeves
48391,Hillary Clinton,No Data,Texas,Refugio
48393,Hillary Clinton,No Data,Texas,Roberts
48395,Bernie Sanders,Hillary Clinton,Texas,Robertson
48397,Hillary Clinton,Bernie Sanders,Texas,Rockwall
48399,Bernie Sanders,Hillary Clinton,Texas,Runnels
48401,Hillary Clinton,Bernie Sanders,Texas,Rusk
48403,Hillary Clinton,Bernie Sanders,Texas,Sabine
48405,Bernie Sanders,Hillary Clinton,Texas,San Augustine
48407,Jim Webb,Hillary Clinton,Texas,San Jacinto
48409,Bernie Sanders,Hillary Clinton,Texas,San Patricio
48411,Hillary Clinton,Bernie Sanders,Texas,San Saba
48413,Hillary Clinton,No Data,Texas,Schleicher
48415,Hillary Clinton,No Data,Texas,Scurry
48417,Hillary Clinton,No Data,Texas,Shackelford
48419,Bernie Sanders,Hillary Clinton,Texas,Shelby
48421,Hillary Clinton,Bernie Sanders,Texas,Sherman
48423,Hillary Clinton,Bernie Sanders,Texas,Smith
48425,Hillary Clinton,Bernie Sanders,Texas,Somervell
48427,Hillary Clinton,Bernie Sanders,Texas,Starr
48429,Bernie Sanders,Hillary Clinton,Texas,Stephens
48433,Hillary Clinton,No Data,Texas,Stonewall
48437,Hillary Clinton,No Data,Texas,Swisher
48439,Hillary Clinton,Bernie Sanders,Texas,Tarrant
48441,Bernie Sanders,Hillary Clinton,Texas,Taylor
48443,Bernie Sanders,No Data,Texas,Terrell
48445,Hillary Clinton,Bernie Sanders,Texas,Terry
48447,Hillary Clinton,Bernie Sanders,Texas,Throckmorton
48449,Bernie Sanders,Hillary Clinton,Texas,Titus
48451,Hillary Clinton,Bernie Sanders,Texas,Tom Green
48453,Bernie Sanders,Hillary Clinton,Texas,Travis
48455,Hillary Clinton,Bernie Sanders,Texas,Trinity
48457,Hillary Clinton,Bernie Sanders,Texas,Tyler
48459,Hillary Clinton,Bernie Sanders,Texas,Upshur
48461,Hillary Clinton,Bernie Sanders,Texas,Upton
48463,Bernie Sanders,Hillary Clinton,Texas,Uvalde
48465,Bernie Sanders,Hillary Clinton,Texas,Val Verde
48467,Hillary Clinton,Bernie Sanders,Texas,Van Zandt
48469,Bernie Sanders,Hillary Clinton,Texas,Victoria
48471,Bernie Sanders,Hillary Clinton,Texas,Walker
48473,Hillary Clinton,Bernie Sanders,Texas,Waller
48475,Hillary Clinton,Bernie Sanders,Texas,Ward
48477,Bernie Sanders,Hillary Clinton,Texas,Washington
48479,Bernie Sanders,Hillary Clinton,Texas,Webb
48481,Hillary Clinton,Bernie Sanders,Texas,Wharton
48483,Hillary Clinton,Bernie Sanders,Texas,Wheeler
48485,Bernie Sanders,Hillary Clinton,Texas,Wichita
48487,Bernie Sanders,Hillary Clinton,Texas,Wilbarger
48489,Bernie Sanders,Hillary Clinton,Texas,Willacy
48491,Bernie Sanders,Hillary Clinton,Texas,Williamson
48493,Hillary Clinton,Bernie Sanders,Texas,Wilson
48495,Hillary Clinton,Bernie Sanders,Texas,Winkler
48497,Hillary Clinton,Bernie Sanders,Texas,Wise
48499,Hillary Clinton,Bernie Sanders,Texas,Wood
48501,Hillary Clinton,Bernie Sanders,Texas,Yoakum
48503,Bernie Sanders,Hillary Clinton,Texas,Young
48505,Hillary Clinton,Bernie Sanders,Texas,Zapata
48507,Hillary Clinton,Bernie Sanders,Texas,Zavala
49001,Hillary Clinton,No Data,Utah,Beaver
49003,Hillary Clinton,Bernie Sanders,Utah,Box Elder
49005,Hillary Clinton,Bernie Sanders,Utah,Cache
49007,Hillary Clinton,Bernie Sanders,Utah,Carbon
49011,Hillary Clinton,Bernie Sanders,Utah,Davis
49013,Hillary Clinton,Bernie Sanders,Utah,Duchesne
49015,Hillary Clinton,Bernie Sanders,Utah,Emery
49017,Bernie Sanders,Hillary Clinton,Utah,Garfield
49019,Hillary Clinton,Bernie Sanders,Utah,Grand
49021,Hillary Clinton,Bernie Sanders,Utah,Iron
49023,Hillary Clinton,Bernie Sanders,Utah,Juab
49025,Bernie Sanders,Hillary Clinton,Utah,Kane
49027,Bernie Sanders,Hillary Clinton,Utah,Millard
49029,Bernie Sanders,Hillary Clinton,Utah,Morgan
49031,Hillary Clinton,Bernie Sanders,Utah,Piute
49033,Bernie Sanders,Hillary Clinton,Utah,Rich
49035,Bernie Sanders,Hillary Clinton,Utah,Salt Lake
49037,Bernie Sanders,Hillary Clinton,Utah,San Juan
49039,Hillary Clinton,Bernie Sanders,Utah,Sanpete
49041,Hillary Clinton,Bernie Sanders,Utah,Sevier
49043,Bernie Sanders,Hillary Clinton,Utah,Summit
49045,Hillary Clinton,Bernie Sanders,Utah,Tooele
49047,Hillary Clinton,Bernie Sanders,Utah,Uintah
49049,Hillary Clinton,Bernie Sanders,Utah,Utah
49051,Hillary Clinton,Bernie Sanders,Utah,Wasatch
49053,Hillary Clinton,Bernie Sanders,Utah,Washington
49055,Bernie Sanders,Hillary Clinton,Utah,Wayne
49057,Bernie Sanders,Hillary Clinton,Utah,Weber
50001,Bernie Sanders,Hillary Clinton,Vermont,Addison
50003,Bernie Sanders,Hillary Clinton,Vermont,Bennington
50005,Bernie Sanders,Hillary Clinton,Vermont,Caledonia
50007,Bernie Sanders,Hillary Clinton,Vermont,Chittenden
50009,Bernie Sanders,No Data,Vermont,Essex
50011,Bernie Sanders,Hillary Clinton,Vermont,Franklin
50013,Bernie Sanders,Hillary Clinton,Vermont,Grand Isle
50015,Bernie Sanders,Hillary Clinton,Vermont,Lamoille
50017,Bernie Sanders,Hillary Clinton,Vermont,Orange
50019,Bernie Sanders,Hillary Clinton,Vermont,Orleans
50021,Bernie Sanders,Hillary Clinton,Vermont,Rutland
50023,Bernie Sanders,Hillary Clinton,Vermont,Washington
50025,Bernie Sanders,Hillary Clinton,Vermont,Windham
50027,Bernie Sanders,Hillary Clinton,Vermont,Windsor
51001,Hillary Clinton,Bernie Sanders,Virginia,Accomack
51003,Hillary Clinton,Bernie Sanders,Virginia,Albemarle
51005,Bernie Sanders,Hillary Clinton,Virginia,Alleghany
