Most searched and 2nd most searched Republican presidential candidate by US county,,,,
"Results are based on US searches, from August 7, 2015 - September 10, 2015",,,,
State,CountyName,County.Code,MostSearched,SecondMostSearched
Texas,Winkler,48495,Trump,Kasich
Texas,Wise,48497,Trump,Graham
Texas,Wood,48499,Trump,Paul
Texas,Yoakum,48501,Huckabee,Trump
Texas,Young,48503,Trump,Pataki
Texas,Zapata,48505,Trump,Bush
Texas,Zavala,48507,Trump,Jindal
Utah,Beaver,49001,Trump,Cruz
Utah,Box Elder,49003,Trump,Carson
Utah,Cache,49005,Trump,Paul
Utah,Carbon,49007,Trump,Carson
Utah,Davis,49011,Trump,Carson
Utah,Duchesne,49013,Carson,Trump
Utah,Emery,49015,Trump,Fiorina
Utah,Garfield,49017,Trump,Carson
Utah,Grand,49019,Trump,Fiorina
Utah,Iron,49021,Trump,Carson
Utah,Juab,49023,Trump,Rubio
Utah,Kane,49025,Trump,Cruz
Utah,Millard,49027,Trump,Paul
Utah,Morgan,49029,Trump,Bush
Utah,Piute,49031,Carson,Trump
Utah,Rich,49033,Cruz,Trump
Utah,Salt Lake,49035,Trump,Carson
Utah,San Juan,49037,Trump,Fiorina
Utah,Sanpete,49039,Trump,Fiorina
Utah,Sevier,49041,Trump,Carson
Utah,Summit,49043,Trump,Huckabee
Utah,Tooele,49045,Trump,Carson
Utah,Uintah,49047,Trump,Carson
Utah,Utah,49049,Trump,Carson
Utah,Wasatch,49051,Trump,Paul
Utah,Washington,49053,Trump,Carson
Utah,Wayne,49055,Trump,Paul
Utah,Weber,49057,Trump,Paul
Vermont,Addison,50001,Trump,Bush
Vermont,Bennington,50003,Trump,Carson
Vermont,Caledonia,50005,Trump,Carson
Vermont,Chittenden,50007,Trump,Fiorina
Vermont,Essex,50009,Carson,Trump
Vermont,Franklin,50011,Trump,Cruz
Vermont,Grand Isle,50013,Trump,Paul
Vermont,Lamoille,50015,Trump,Kasich
Vermont,Orange,50017,Trump,Bush
Vermont,Orleans,50019,Trump,Fiorina
Vermont,Rutland,50021,Trump,Carson
Vermont,Washington,50023,Trump,Kasich
Vermont,Windham,50025,Trump,Fiorina
Vermont,Windsor,50027,Trump,Kasich
Virginia,Accomack,51001,Trump,Kasich
Virginia,Albemarle,51003,Trump,Rubio
Virginia,Alleghany,51005,Trump,Fiorina
Virginia,Amelia,51007,Trump,Rubio
Virginia,Amherst,51009,Trump,Carson
Virginia,Appomattox,51011,Trump,Bush
Virginia,Arlington,51013,Trump,Bush
Virginia,Augusta,51015,Trump,Walker
Virginia,Bath,51017,Trump,Jindal
Virginia,Bedford,51019,Trump,Carson
Virginia,Bland,51021,Trump,Fiorina
Virginia,Botetourt,51023,Trump,Carson
Virginia,Brunswick,51025,Trump,Christie
Virginia,Buchanan,51027,Trump,Bush
Virginia,Buckingham,51029,Trump,Carson
Virginia,Campbell,51031,Trump,Fiorina
Virginia,Caroline,51033,Trump,Fiorina
Virginia,Carroll,51035,Trump,Carson
Virginia,Charles City,51036,Fiorina,Christie
Virginia,Charlotte,51037,Trump,Fiorina
Virginia,Chesterfield,51041,Trump,Fiorina
Virginia,Clarke,51043,Trump,Carson
Virginia,Culpeper,51047,Trump,Carson
Virginia,Cumberland,51049,Trump,Paul
Virginia,Dickenson,51051,Trump,Huckabee
Virginia,Dinwiddie,51053,Trump,Walker
Virginia,Essex,51057,Trump,Carson
Virginia,Fairfax,51059,Trump,Kasich
Virginia,Fauquier,51061,Trump,Kasich
Virginia,Floyd,51063,Trump,Carson
Virginia,Fluvanna,51065,Trump,Carson
Virginia,Franklin,51067,Trump,Rubio
Virginia,Frederick,51069,Trump,Carson
Virginia,Giles,51071,Trump,Paul
Virginia,Gloucester,51073,Trump,Carson
Virginia,Goochland,51075,Trump,Fiorina
Virginia,Grayson,51077,Trump,Carson
Virginia,Greene,51079,Trump,Fiorina
Virginia,Greensville,51081,Christie,Trump
Virginia,Halifax,51083,Carson,Trump
Virginia,Hanover,51085,Trump,Carson
Virginia,Henrico,51087,Trump,Carson
Virginia,Henry,51089,Trump,Carson
Virginia,Isle of Wight,51093,Trump,Carson
Virginia,James City,51095,Trump,Paul
Virginia,King and Queen,51097,Bush,Cruz
Virginia,King George,51099,Trump,Carson
Virginia,King William,51101,Trump,Carson
Virginia,Lancaster,51103,Kasich,Trump
Virginia,Lee,51105,Trump,Carson
Virginia,Loudoun,51107,Trump,Carson
Virginia,Louisa,51109,Trump,Carson
Virginia,Lunenburg,51111,Trump,Fiorina
Virginia,Madison,51113,Trump,Paul
Virginia,Mathews,51115,Trump,Rubio
Virginia,Mecklenburg,51117,Trump,Huckabee
Virginia,Middlesex,51119,Trump,Fiorina
Virginia,Montgomery,51121,Trump,Paul
Virginia,Nelson,51125,Trump,Rubio
Virginia,New Kent,51127,Trump,Fiorina
Virginia,Northampton,51131,Trump,Carson
Virginia,Northumberland,51133,Trump,Carson
Virginia,Nottoway,51135,Cruz,Trump
Virginia,Orange,51137,Trump,Carson
Virginia,Page,51139,Trump,Carson
Virginia,Patrick,51141,Trump,Fiorina
Virginia,Pittsylvania,51143,Trump,Cruz
Virginia,Powhatan,51145,Trump,Carson
Virginia,Prince Edward,51147,Trump,Paul
Virginia,Prince George,51149,Trump,Carson
Virginia,Prince William,51153,Trump,Carson
Virginia,Pulaski,51155,Trump,Carson
Virginia,Rappahannock,51157,Trump,Cruz
Virginia,Richmond,51159,Trump,Carson
Virginia,Roanoke,51161,Trump,Carson
Virginia,Rockbridge,51163,Trump,Carson
Virginia,Rockingham,51165,Trump,Carson
Virginia,Russell,51167,Trump,Bush
Virginia,Scott,51169,Trump,Carson
Virginia,Shenandoah,51171,Trump,Kasich
Virginia,Smyth,51173,Trump,Paul
Virginia,Southampton,51175,Trump,Bush
Virginia,Spotsylvania,51177,Trump,Carson
Virginia,Stafford,51179,Trump,Carson
Virginia,Surry,51181,Carson,Trump
Virginia,Sussex,51183,Trump,Santorum
Virginia,Tazewell,51185,Trump,Carson
Virginia,Warren,51187,Trump,Carson
Virginia,Washington,51191,Trump,Kasich
Virginia,Westmoreland,51193,Trump,Carson
Virginia,Wise,51195,Trump,Bush
Virginia,Wythe,51197,Trump,Carson
Virginia,Alexandria City,51510,Trump,Carson
Virginia,Bristol City,51520,Trump,Carson
Virginia,Buena Vista City,51530,Trump,Carson
Virginia,Charlottesville City,51540,Trump,Carson
Virginia,Chesapeake City,51550,Trump,Carson
Virginia,Covington City,51580,Trump,Carson
Virginia,Danville City,51590,Trump,Fiorina
Virginia,Emporia City,51595,Trump,Carson
Virginia,Falls Church City,51610,Trump,Christie
Virginia,Fredericksburg City,51630,Trump,Carson
Virginia,Galax City,51640,Trump,Carson
Virginia,Hampton City,51650,Trump,Carson
Virginia,Harrisonburg City,51660,Trump,Carson
Virginia,Hopewell City,51670,Trump,Carson
Virginia,Lexington City,51678,Trump,Carson
Virginia,Lynchburg City,51680,Trump,Carson
Virginia,Manassas City,51683,Trump,Carson
Virginia,Manassas Park City,51685,Trump,Carson
Virginia,Martinsville City,51690,Trump,Carson
Virginia,Newport News City,51700,Trump,Carson
Virginia,Norfolk City,51710,Trump,Carson
Virginia,Norton City,51720,Trump,Bush
Virginia,Petersburg City,51730,Trump,Carson
Virginia,Poquoson City,51735,Trump,Carson
Virginia,Portsmouth City,51740,Trump,Carson
Virginia,Radford,51750,Trump,Paul
Virginia,Salem City,51775,Trump,Carson
Virginia,Staunton City,51790,Trump,Carson
Virginia,Suffolk City,51800,Trump,Carson
Virginia,Virginia Beach City,51810,Trump,Carson
Virginia,Waynesboro City,51820,Trump,Carson
Virginia,Williamsburg City,51830,Trump,Carson
Virginia,Winchester City,51840,Trump,Carson
Washington,Adams,53001,Trump,Fiorina
Washington,Asotin,53003,Trump,Carson
Washington,Benton,53005,Trump,Carson
Washington,Chelan,53007,Trump,Carson
Washington,Clallam,53009,Trump,Carson
Washington,Clark,53011,Trump,Carson
Washington,Columbia,53013,Trump,Paul
Washington,Cowlitz,53015,Trump,Carson
Washington,Douglas,53017,Trump,Carson
Washington,Ferry,53019,Trump,Carson
Washington,Franklin,53021,Trump,Carson
Washington,Grant,53025,Trump,Walker
Washington,Grays Harbor,53027,Trump,Fiorina
Washington,Island,53029,Trump,Carson
Washington,Jefferson,53031,Carson,Fiorina
Washington,King,53033,Trump,Graham
Washington,Kitsap,53035,Trump,Carson
Washington,Kittitas,53037,Trump,Fiorina
Washington,Klickitat,53039,Trump,Bush
Washington,Lewis,53041,Trump,Carson
Washington,Lincoln,53043,Trump,Fiorina
Washington,Mason,53045,Trump,Bush
Washington,Okanogan,53047,Trump,Fiorina
Washington,Pacific,53049,Kasich,Trump
Washington,Pend Oreille,53051,Carson,Huckabee
Washington,Pierce,53053,Cruz,Trump
Washington,San Juan,53055,Trump,Bush
Washington,Skagit,53057,Trump,Carson
Washington,Skamania,53059,Trump,Paul
Washington,Snohomish,53061,Trump,Fiorina
Washington,Spokane,53063,Trump,Carson
Washington,Stevens,53065,Bush,Trump
Washington,Thurston,53067,Trump,Carson
Washington,Walla Walla,53071,Trump,Carson
Washington,Whatcom,53073,Cruz,Trump
Washington,Whitman,53075,Trump,Carson
Washington,Yakima,53077,Trump,Rubio
West Virginia,Barbour,54001,Trump,Christie
West Virginia,Berkeley,54003,Trump,Carson
West Virginia,Boone,54005,Trump,Paul
West Virginia,Braxton,54007,Trump,Carson
West Virginia,Brooke,54009,Trump,Kasich
West Virginia,Cabell,54011,Trump,Carson
West Virginia,Calhoun,54013,Trump,Santorum
West Virginia,Fayette,54019,Trump,Carson
West Virginia,Gilmer,54021,Huckabee,Trump
West Virginia,Grant,54023,Trump,Carson
West Virginia,Greenbrier,54025,Trump,Paul
West Virginia,Hampshire,54027,Trump,Carson
West Virginia,Hancock,54029,Trump,Carson
West Virginia,Hardy,54031,Trump,Carson
West Virginia,Harrison,54033,Trump,Cruz
West Virginia,Jackson,54035,Trump,Carson
West Virginia,Jefferson,54037,Trump,Carson
West Virginia,Kanawha,54039,Trump,Carson
West Virginia,Lewis,54041,Trump,Carson
West Virginia,Lincoln,54043,Trump,Carson
West Virginia,Logan,54045,Trump,Carson
West Virginia,McDowell,54047,Trump,Christie
West Virginia,Marion,54049,Trump,Paul
West Virginia,Marshall,54051,Bush,Trump
West Virginia,Mason,54053,Trump,Fiorina
West Virginia,Mercer,54055,Trump,Carson
West Virginia,Mineral,54057,Trump,Bush
West Virginia,Mingo,54059,Trump,Paul
West Virginia,Monongalia,54061,Trump,Carson
West Virginia,Monroe,54063,Trump,Huckabee
West Virginia,Nicholas,54067,Trump,Carson
West Virginia,Ohio,54069,Trump,Fiorina
West Virginia,Pleasants,54073,Trump,Cruz
West Virginia,Pocahontas,54075,Trump,Paul
West Virginia,Preston,54077,Carson,Trump
West Virginia,Putnam,54079,Trump,Cruz
West Virginia,Raleigh,54081,Trump,Cruz
West Virginia,Randolph,54083,Trump,Fiorina
West Virginia,Ritchie,54085,Trump,Fiorina
West Virginia,Roane,54087,Trump,Graham
West Virginia,Summers,54089,Christie,Fiorina
West Virginia,Taylor,54091,Fiorina,Trump
West Virginia,Tucker,54093,Trump,Huckabee
West Virginia,Upshur,54097,Trump,Carson
West Virginia,Wayne,54099,Trump,Bush
West Virginia,Wetzel,54103,Trump,Carson
West Virginia,Wood,54107,Carson,Trump
West Virginia,Wyoming,54109,Trump,Rubio
Wisconsin,Adams,55001,Trump,Paul
Wisconsin,Ashland,55003,Trump,Walker
Wisconsin,Barron,55005,Trump,Walker
Wisconsin,Bayfield,55007,Trump,Walker
Wisconsin,Brown,55009,Trump,Walker
Wisconsin,Buffalo,55011,Trump,Walker
Wisconsin,Burnett,55013,Trump,Walker
Wisconsin,Calumet,55015,Trump,Carson
Wisconsin,Chippewa,55017,Santorum,Trump
Wisconsin,Clark,55019,Walker,Trump
Wisconsin,Columbia,55021,Trump,Walker
Wisconsin,Crawford,55023,Trump,Carson
Wisconsin,Dane,55025,Trump,Walker
Wisconsin,Dodge,55027,Trump,Walker
Wisconsin,Door,55029,Trump,Walker
Wisconsin,Douglas,55031,Trump,Walker
Wisconsin,Dunn,55033,Trump,Walker
Wisconsin,Eau Claire,55035,Walker,Trump
Wisconsin,Fond Du Lac,55039,Walker,Trump
Wisconsin,Forest,55041,Rubio,Walker
Wisconsin,Grant,55043,Trump,Walker
Wisconsin,Green,55045,Trump,Walker
Wisconsin,Green Lake,55047,Walker,Trump
Wisconsin,Iowa,55049,Walker,Carson
Wisconsin,Iron,55051,Trump,Walker
Wisconsin,Jackson,55053,Walker,Carson
Wisconsin,Jefferson,55055,Trump,Walker
Wisconsin,Juneau,55057,Trump,Rubio
Wisconsin,Kenosha,55059,Trump,Carson
Wisconsin,Kewaunee,55061,Trump,Walker
Wisconsin,La Crosse,55063,Trump,Walker
Wisconsin,Lafayette,55065,Walker,Trump
Wisconsin,Langlade,55067,Trump,Walker
Wisconsin,Lincoln,55069,Trump,Walker
Wisconsin,Manitowoc,55071,Trump,Carson
Wisconsin,Marathon,55073,Trump,Walker
Wisconsin,Marinette,55075,Trump,Paul
Wisconsin,Marquette,55077,Trump,Graham
Wisconsin,Menominee,55078,Walker,Trump
Wisconsin,Milwaukee,55079,Trump,Walker
Wisconsin,Monroe,55081,Trump,Walker
Wisconsin,Oconto,55083,Trump,Walker
Wisconsin,Oneida,55085,Trump,Walker
Wisconsin,Outagamie,55087,Walker,Trump
Wisconsin,Ozaukee,55089,Trump,Walker
Wisconsin,Pepin,55091,Trump,Carson
Wisconsin,Pierce,55093,Trump,Walker
Wisconsin,Polk,55095,Trump,Walker
Wisconsin,Portage,55097,Trump,Walker
Wisconsin,Price,55099,Trump,Bush
Wisconsin,Racine,55101,Trump,Walker
Wisconsin,Richland,55103,Trump,Walker
Wisconsin,Rock,55105,Trump,Walker
Wisconsin,Rusk,55107,Walker,Trump
Wisconsin,St Croix,55109,Trump,Walker
Wisconsin,Sauk,55111,Trump,Walker
Wisconsin,Sawyer,55113,Trump,Walker
Wisconsin,Shawano,55115,Trump,Bush
Wisconsin,Sheboygan,55117,Trump,Walker
Wisconsin,Taylor,55119,Trump,Walker
Wisconsin,Trempealeau,55121,Trump,Walker
Wisconsin,Vernon,55123,Trump,Walker
Wisconsin,Vilas,55125,Trump,Walker
Wisconsin,Walworth,55127,Trump,Walker
Wisconsin,Washburn,55129,Trump,Walker
Wisconsin,Washington,55131,Trump,Walker
Wisconsin,Waukesha,55133,Trump,Walker
Wisconsin,Waupaca,55135,Walker,Trump
Wisconsin,Waushara,55137,Walker,Jindal
Wisconsin,Winnebago,55139,Trump,Walker
Wisconsin,Wood,55141,Trump,Walker
Wyoming,Albany,56001,Trump,Carson
Wyoming,Big Horn,56003,Carson,Trump
Wyoming,Campbell,56005,Trump,Santorum
Wyoming,Carbon,56007,Trump,Carson
Wyoming,Converse,56009,Trump,Carson
Wyoming,Crook,56011,Trump,Paul
Wyoming,Fremont,56013,Trump,Carson
Wyoming,Goshen,56015,Trump,Carson
Wyoming,Hot Springs,56017,Trump,Paul
Wyoming,Johnson,56019,Trump,Carson
Wyoming,Laramie,56021,Carson,Trump
Wyoming,Lincoln,56023,Trump,Rubio
Wyoming,Natrona,56025,Trump,Bush
Wyoming,Park,56029,Trump,Carson
Wyoming,Platte,56031,Bush,Trump
Wyoming,Sheridan,56033,Trump,Carson
Wyoming,Sublette,56035,Trump,Carson
Wyoming,Sweetwater,56037,Trump,Cruz
Wyoming,Teton,56039,Trump,Rubio
Wyoming,Uinta,56041,Trump,Cruz
Wyoming,Washakie,56043,Trump,Fiorina
Wyoming,Weston,56045,Trump,Carson
